"OTUname","kingdom","phylum","class","order","family","genus","species","A","B","C"
"OTU_1395","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_758","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","methylpentosum",0.584402026946505,0,0
"OTU_1248","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerotruncus","unclassified Anaerotruncus",1.95996398454005,0,0
"OTU_1396","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","purinilyticum",0.584402026946505,0,0
"OTU_1058","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_562","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","methylpentosum",0.584402026946505,0,0
"OTU_75","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_1403","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","colinum",0.584402026946505,0,0
"OTU_984","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_640","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus","unclassified Peptostreptococcus",0,0,0
"OTU_662","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_1339","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","faecis",1.95996398454005,0,0
"OTU_634","Bacteria","Tenericutes","Mollicutes","RF39","unclassified RF39","unclassified RF39","unclassified unclassified RF39",0,0,0
"OTU_1411","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","unclassified Butyricimonas",-2.15707270447901,0,0
"OTU_778","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_1390","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_204","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae","unclassified Desulfovibrionaceae",0,0,0
"OTU_347","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_1124","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_450","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Slackia","unclassified Slackia",1.95996398454005,0,0
"OTU_459","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","unclassified Blautia",1.95996398454005,0,0
"OTU_596","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Coriobacteriaceae","unclassified Coriobacteriaceae",1.95996398454005,0,0
"OTU_629","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified Coprococcus",1.95996398454005,0,0
"OTU_119","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae","unclassified Rikenellaceae",1.95996398454005,0,0
"OTU_791","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","caccae",-1.27106907394998,-3.34252852528512,0
"OTU_818","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_892","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_409","Bacteria","Verrucomicrobia","Opitutae","Cerasicoccales","Cerasicoccaceae","Cerasicoccaceae","unclassified Cerasicoccaceae",1.95996398454005,0,0
"OTU_750","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","fimetarium",0.584402026946505,0,0
"OTU_289","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Gemmiger","formicilis",1.95996398454005,0,0
"OTU_805","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_1189","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","unclassified Anaerostipes",1.95996398454005,0,0
"OTU_1163","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","unclassified Butyricimonas",-2.15707270447901,0,0
"OTU_504","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Slackia","unclassified Slackia",1.95996398454005,0,0
"OTU_524","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","unclassified Blautia",1.95996398454005,0,0
"OTU_1384","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_1449","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified Coprococcus",1.95996398454005,0,0
"OTU_1121","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_531","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","methylpentosum",0.584402026946505,0,0
"OTU_1393","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","methylpentosum",0.584402026946505,0,0
"OTU_473","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Coriobacteriaceae","unclassified Coriobacteriaceae",1.95996398454005,0,0
"OTU_1316","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","caccae",-1.27106907394998,-3.34252852528512,0
"OTU_183","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified Clostridiales","unclassified Clostridiales","unclassified unclassified Clostridiales",0,0,0
"OTU_955","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerotruncus","unclassified Anaerotruncus",1.95996398454005,0,0
"OTU_1139","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_1067","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_1070","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_717","Bacteria","Firmicutes","Clostridia","Clostridiales","Mogibacteriaceae","Mogibacteriaceae","unclassified Mogibacteriaceae",0,0,0
"OTU_591","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified Coprococcus",1.95996398454005,0,0
"OTU_1391","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","unclassified Lactobacillus",0,0,0
"OTU_785","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified Coprococcus",1.95996398454005,0,0
"OTU_1019","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_556","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","citroniae",1.95996398454005,0,0
"OTU_762","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","unclassified Dorea",1.56435806527895,0,0
"OTU_765","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_719","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_899","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_1423","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","unclassified Desulfovibrio",0,0,0
"OTU_1392","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paraprevotellaceae","Paraprevotella","unclassified Paraprevotella",0,0,0
"OTU_440","Bacteria","Firmicutes","Clostridia","Clostridiales","Mogibacteriaceae","Mogibacteriaceae","unclassified Mogibacteriaceae",0,0,0
"OTU_1453","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_895","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","durum",0,0,0
"OTU_1389","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_575","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Lupinus","luteus",0,0,0
"OTU_558","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae","unclassified Christensenellaceae",0,0,0
"OTU_1259","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_949","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_749","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_751","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","unclassified Blautia",1.95996398454005,0,0
"OTU_893","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","finegoldii",1.95996398454005,0,0
"OTU_834","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_799","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_1288","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_1438","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_1199","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified Clostridiales","unclassified Clostridiales","unclassified unclassified Clostridiales",0,0,0
"OTU_1125","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Moryella","indoligenes",1.95996398454005,0,0
"OTU_490","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","methylpentosum",0.584402026946505,0,0
"OTU_1038","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","unclassified Blautia",1.95996398454005,0,0
"OTU_1126","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_1185","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus","pullicaecorum",1.95996398454005,0,0
"OTU_1281","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","citroniae",1.95996398454005,0,0
"OTU_42","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Dysgonomonas","gadei",0,0,0
"OTU_194","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus","pullicaecorum",1.95996398454005,0,0
"OTU_299","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora","celerecrescens",1.95996398454005,0,0
"OTU_684","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Dysgonomonas","gadei",0,0,0
"OTU_28","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified Coprococcus",1.95996398454005,0,0
"OTU_565","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerofilum","unclassified Anaerofilum",1.95996398454005,0,0
"OTU_871","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Providencia","unclassified Providencia",-2.05374891063182,0,1.95996398454005
"OTU_855","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_585","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_1074","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar",-1.95996398454005,0,0
"OTU_849","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_1108","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella","hathewayi",1.95996398454005,0,0
"OTU_1071","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar",-1.95996398454005,0,0
"OTU_615","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_1307","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","paraputrificum",0.584402026946505,0,0
"OTU_1075","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae","unclassified Erysipelotrichaceae",0,0,0
"OTU_1275","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar",-1.95996398454005,0,0
"OTU_734","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Allobaculum","unclassified Allobaculum",0,0,0
"OTU_1076","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified Clostridiales","unclassified Clostridiales","unclassified unclassified Clostridiales",0,0,0
"OTU_930","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar",-1.95996398454005,0,0
"OTU_729","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_715","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella","hathewayi",1.95996398454005,0,0
"OTU_1190","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_680","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","unclassified Porphyromonas",0,0,0
"OTU_647","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Eubacterium","cylindroides",0,0,0
"OTU_539","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified Coprococcus",1.95996398454005,0,0
"OTU_1441","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides","unclassified Parabacteroides",0,1.95996398454005,0
"OTU_678","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","dentocariosa",0,0,0
"OTU_687","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae","unclassified Christensenellaceae",0,0,0
"OTU_550","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Nicotiana","tabacum",0,0,0
"OTU_519","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae","unclassified Rikenellaceae",1.95996398454005,0,0
"OTU_482","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified Coprococcus",1.95996398454005,0,0
"OTU_406","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","rc4-4","unclassified rc4-4",0,0,0
"OTU_631","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_613","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Serratia","unclassified Serratia",-2.05374891063182,0,1.95996398454005
"OTU_1080","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7","S24-7","unclassified S24-7",0,0,0
"OTU_813","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified Coprococcus",1.95996398454005,0,0
"OTU_1222","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","bolteae",1.95996398454005,0,0
"OTU_1434","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","intestinihominis",-3.29052673149192,0,0
"OTU_398","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostocaceae","unclassified Leuconostocaceae",1.95996398454005,0,0
"OTU_1024","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","crossotus",1.95996398454005,0,0
"OTU_1273","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella","hathewayi",1.95996398454005,0,0
